location,date,vaccine,total_vaccinations
Romania,2021-08-08,Pfizer/BioNTech,7445922
Romania,2021-08-09,Johnson&Johnson,496959
Romania,2021-08-09,Moderna,725412
Romania,2021-08-09,Oxford/AstraZeneca,845754
Romania,2021-08-09,Pfizer/BioNTech,7450296
Romania,2021-08-10,Johnson&Johnson,498275
Romania,2021-08-10,Moderna,725605
Romania,2021-08-10,Oxford/AstraZeneca,845836
Romania,2021-08-10,Pfizer/BioNTech,7457738
Romania,2021-08-11,Johnson&Johnson,504587
Romania,2021-08-11,Moderna,725895
Romania,2021-08-11,Oxford/AstraZeneca,845901
Romania,2021-08-11,Pfizer/BioNTech,7465149
Romania,2021-08-12,Johnson&Johnson,510909
Romania,2021-08-12,Moderna,726076
Romania,2021-08-12,Oxford/AstraZeneca,845954
Romania,2021-08-12,Pfizer/BioNTech,7472230
Romania,2021-08-13,Johnson&Johnson,518507
Romania,2021-08-13,Moderna,726297
Romania,2021-08-13,Oxford/AstraZeneca,846015
Romania,2021-08-13,Pfizer/BioNTech,7479107
Romania,2021-08-14,Johnson&Johnson,522190
Romania,2021-08-14,Moderna,726516
Romania,2021-08-14,Oxford/AstraZeneca,846059
Romania,2021-08-14,Pfizer/BioNTech,7484693
Romania,2021-08-15,Johnson&Johnson,524283
Romania,2021-08-15,Moderna,726634
Romania,2021-08-15,Oxford/AstraZeneca,846083
Romania,2021-08-15,Pfizer/BioNTech,7488012
Romania,2021-08-16,Johnson&Johnson,529782
Romania,2021-08-16,Moderna,726736
Romania,2021-08-16,Oxford/AstraZeneca,846141
Romania,2021-08-16,Pfizer/BioNTech,7494142
Romania,2021-08-17,Johnson&Johnson,536287
Romania,2021-08-17,Moderna,726896
Romania,2021-08-17,Oxford/AstraZeneca,846214
Romania,2021-08-17,Pfizer/BioNTech,7500848
Romania,2021-08-18,Johnson&Johnson,543468
Romania,2021-08-18,Moderna,727067
Romania,2021-08-18,Oxford/AstraZeneca,846270
Romania,2021-08-18,Pfizer/BioNTech,7507401
Romania,2021-08-19,Johnson&Johnson,550255
Romania,2021-08-19,Moderna,727186
Romania,2021-08-19,Oxford/AstraZeneca,846318
Romania,2021-08-19,Pfizer/BioNTech,7513413
Slovakia,2021-01-01,Pfizer/BioNTech,0
Slovakia,2021-01-08,Pfizer/BioNTech,29670
Slovakia,2021-01-15,Moderna,0
Slovakia,2021-01-15,Pfizer/BioNTech,62720
Slovakia,2021-01-22,Pfizer/BioNTech,100156
Slovakia,2021-01-29,Moderna,69
Slovakia,2021-01-29,Pfizer/BioNTech,146685
Slovakia,2021-02-05,Moderna,1654
Slovakia,2021-02-05,Oxford/AstraZeneca,0
Slovakia,2021-02-05,Pfizer/BioNTech,212795
Slovakia,2021-02-12,Moderna,6468
Slovakia,2021-02-12,Oxford/AstraZeneca,12782
Slovakia,2021-02-12,Pfizer/BioNTech,276585
Slovakia,2021-02-19,Moderna,18253
Slovakia,2021-02-19,Oxford/AstraZeneca,27080
Slovakia,2021-02-19,Pfizer/BioNTech,322408
Slovakia,2021-02-26,Moderna,22519
Slovakia,2021-02-26,Oxford/AstraZeneca,47893
Slovakia,2021-02-26,Pfizer/BioNTech,373736
Slovakia,2021-03-05,Moderna,24615
Slovakia,2021-03-05,Oxford/AstraZeneca,89650
Slovakia,2021-03-05,Pfizer/BioNTech,426753
Slovakia,2021-03-05,Sputnik V,0
Slovakia,2021-03-12,Moderna,29537
Slovakia,2021-03-12,Oxford/AstraZeneca,132517
Slovakia,2021-03-12,Pfizer/BioNTech,483881
Slovakia,2021-03-19,Moderna,41497
Slovakia,2021-03-19,Oxford/AstraZeneca,178998
Slovakia,2021-03-19,Pfizer/BioNTech,557214
Slovakia,2021-03-26,Moderna,55910
Slovakia,2021-03-26,Oxford/AstraZeneca,216252
Slovakia,2021-03-26,Pfizer/BioNTech,636082
Slovakia,2021-04-02,Moderna,66959
Slovakia,2021-04-02,Oxford/AstraZeneca,244373
Slovakia,2021-04-02,Pfizer/BioNTech,701998
Slovakia,2021-04-09,Moderna,79162
Slovakia,2021-04-09,Oxford/AstraZeneca,294112
Slovakia,2021-04-09,Pfizer/BioNTech,774540
Slovakia,2021-04-16,Johnson&Johnson,0
Slovakia,2021-04-16,Moderna,97980
Slovakia,2021-04-16,Oxford/AstraZeneca,345372
Slovakia,2021-04-16,Pfizer/BioNTech,858102
Slovakia,2021-04-23,Moderna,119638
Slovakia,2021-04-23,Oxford/AstraZeneca,389227
Slovakia,2021-04-23,Pfizer/BioNTech,942866
Slovakia,2021-04-30,Johnson&Johnson,0
Slovakia,2021-04-30,Moderna,141479
Slovakia,2021-04-30,Oxford/AstraZeneca,423303
Slovakia,2021-04-30,Pfizer/BioNTech,1053662
Slovakia,2021-05-07,Moderna,169079
Slovakia,2021-05-07,Oxford/AstraZeneca,456994
Slovakia,2021-05-07,Pfizer/BioNTech,1189937
Slovakia,2021-05-14,Johnson&Johnson,0
Slovakia,2021-05-14,Moderna,198940
Slovakia,2021-05-14,Oxford/AstraZeneca,496613
Slovakia,2021-05-14,Pfizer/BioNTech,1353739
Slovakia,2021-05-21,Johnson&Johnson,0
Slovakia,2021-05-21,Moderna,231257
Slovakia,2021-05-21,Oxford/AstraZeneca,543012
Slovakia,2021-05-21,Pfizer/BioNTech,1519863
Slovakia,2021-05-28,Johnson&Johnson,0
Slovakia,2021-05-28,Moderna,259015
Slovakia,2021-05-28,Oxford/AstraZeneca,583336
Slovakia,2021-05-28,Pfizer/BioNTech,1695428
Slovakia,2021-05-28,Sputnik V,2
Slovakia,2021-06-04,Johnson&Johnson,0
Slovakia,2021-06-04,Moderna,286543
Slovakia,2021-06-04,Oxford/AstraZeneca,623954
Slovakia,2021-06-04,Pfizer/BioNTech,1862857
Slovakia,2021-06-04,Sputnik V,3
Slovakia,2021-06-11,Johnson&Johnson,0
Slovakia,2021-06-11,Moderna,312558
Slovakia,2021-06-11,Oxford/AstraZeneca,655180
Slovakia,2021-06-11,Pfizer/BioNTech,2038622
Slovakia,2021-06-11,Sputnik V,4117
Slovakia,2021-06-18,Johnson&Johnson,118
Slovakia,2021-06-18,Moderna,338810
Slovakia,2021-06-18,Oxford/AstraZeneca,701095
Slovakia,2021-06-18,Pfizer/BioNTech,2205843
Slovakia,2021-06-18,Sputnik V,7847
Slovakia,2021-06-25,Johnson&Johnson,230
Slovakia,2021-06-25,Moderna,362085
Slovakia,2021-06-25,Oxford/AstraZeneca,749100
Slovakia,2021-06-25,Pfizer/BioNTech,2364193
Slovakia,2021-06-25,Sputnik V,11480
Slovakia,2021-07-02,Johnson&Johnson,5319
Slovakia,2021-07-02,Moderna,383332
Slovakia,2021-07-02,Oxford/AstraZeneca,782748
Slovakia,2021-07-02,Pfizer/BioNTech,2505826
Slovakia,2021-07-02,Sputnik V,17486
Slovakia,2021-07-09,Johnson&Johnson,13837
Slovakia,2021-07-09,Moderna,400030
Slovakia,2021-07-09,Oxford/AstraZeneca,811768
Slovakia,2021-07-09,Pfizer/BioNTech,2610281
Slovakia,2021-07-09,Sputnik V,23702
Slovakia,2021-07-16,Johnson&Johnson,23841
Slovakia,2021-07-16,Moderna,416703
Slovakia,2021-07-16,Oxford/AstraZeneca,827822
Slovakia,2021-07-16,Pfizer/BioNTech,2696408
Slovakia,2021-07-16,Sputnik V,28036
Slovakia,2021-07-23,Johnson&Johnson,30474
Slovakia,2021-07-23,Moderna,429234
Slovakia,2021-07-23,Oxford/AstraZeneca,834346
Slovakia,2021-07-23,Pfizer/BioNTech,2754547
Slovakia,2021-07-23,Sputnik V,30957
Slovakia,2021-07-30,Johnson&Johnson,36121
Slovakia,2021-07-30,Moderna,441651
Slovakia,2021-07-30,Oxford/AstraZeneca,835839
Slovakia,2021-07-30,Pfizer/BioNTech,2813379
Slovakia,2021-07-30,Sputnik V,34952
Slovakia,2021-08-06,Johnson&Johnson,43741
Slovakia,2021-08-06,Moderna,450603
Slovakia,2021-08-06,Oxford/AstraZeneca,836367
Slovakia,2021-08-06,Pfizer/BioNTech,2872694
Slovakia,2021-08-06,Sputnik V,35919
Slovakia,2021-08-13,Johnson&Johnson,51661
Slovakia,2021-08-13,Moderna,457130
Slovakia,2021-08-13,Oxford/AstraZeneca,836803
Slovakia,2021-08-13,Pfizer/BioNTech,2921417
Slovakia,2021-08-13,Sputnik V,37017
Slovakia,2021-08-20,Johnson&Johnson,53353
Slovakia,2021-08-20,Moderna,461650
Slovakia,2021-08-20,Oxford/AstraZeneca,836926
Slovakia,2021-08-20,Pfizer/BioNTech,2944736
Slovakia,2021-08-20,Sputnik V,37947
Slovenia,2021-01-01,Pfizer/BioNTech,6165
Slovenia,2021-01-08,Pfizer/BioNTech,30321
Slovenia,2021-01-15,Moderna,1
Slovenia,2021-01-15,Pfizer/BioNTech,49332
Slovenia,2021-01-22,Moderna,511
Slovenia,2021-01-22,Pfizer/BioNTech,63902
Slovenia,2021-01-29,Pfizer/BioNTech,81721
Slovenia,2021-02-05,Moderna,930
Slovenia,2021-02-05,Pfizer/BioNTech,100973
Slovenia,2021-02-12,Moderna,3783
Slovenia,2021-02-12,Oxford/AstraZeneca,2121
Slovenia,2021-02-12,Pfizer/BioNTech,117974
Slovenia,2021-02-19,Moderna,4510
Slovenia,2021-02-19,Oxford/AstraZeneca,6056
Slovenia,2021-02-19,Pfizer/BioNTech,138276
Slovenia,2021-02-26,Moderna,4825
Slovenia,2021-02-26,Oxford/AstraZeneca,13719
Slovenia,2021-02-26,Pfizer/BioNTech,158841
Slovenia,2021-03-05,Moderna,9006
Slovenia,2021-03-05,Oxford/AstraZeneca,24350
Slovenia,2021-03-05,Pfizer/BioNTech,178221
Slovenia,2021-03-12,Moderna,11869
Slovenia,2021-03-12,Oxford/AstraZeneca,51924
Slovenia,2021-03-12,Pfizer/BioNTech,199569
Slovenia,2021-03-19,Moderna,17755
Slovenia,2021-03-19,Oxford/AstraZeneca,55189
Slovenia,2021-03-19,Pfizer/BioNTech,220953
Slovenia,2021-03-26,Moderna,20737
Slovenia,2021-03-26,Oxford/AstraZeneca,77276
Slovenia,2021-03-26,Pfizer/BioNTech,250015
Slovenia,2021-04-02,Moderna,38601
Slovenia,2021-04-02,Oxford/AstraZeneca,89399
Slovenia,2021-04-02,Pfizer/BioNTech,279845
Slovenia,2021-04-09,Moderna,41721
Slovenia,2021-04-09,Oxford/AstraZeneca,100805
Slovenia,2021-04-09,Pfizer/BioNTech,320542
Slovenia,2021-04-16,Moderna,52900
Slovenia,2021-04-16,Oxford/AstraZeneca,106500
Slovenia,2021-04-16,Pfizer/BioNTech,361818
Slovenia,2021-04-23,Moderna,59509
Slovenia,2021-04-23,Oxford/AstraZeneca,125612
Slovenia,2021-04-23,Pfizer/BioNTech,402795
Slovenia,2021-04-30,Johnson&Johnson,70
Slovenia,2021-04-30,Moderna,68949
Slovenia,2021-04-30,Oxford/AstraZeneca,129101
Slovenia,2021-04-30,Pfizer/BioNTech,449375
Slovenia,2021-05-07,Johnson&Johnson,1597
Slovenia,2021-05-07,Moderna,78236
Slovenia,2021-05-07,Oxford/AstraZeneca,140070
Slovenia,2021-05-07,Pfizer/BioNTech,523702
Slovenia,2021-05-14,Johnson&Johnson,9710
Slovenia,2021-05-14,Moderna,86323
Slovenia,2021-05-14,Oxford/AstraZeneca,160704
Slovenia,2021-05-14,Pfizer/BioNTech,582994
Slovenia,2021-05-21,Johnson&Johnson,15663
Slovenia,2021-05-21,Moderna,105406
Slovenia,2021-05-21,Oxford/AstraZeneca,189507
Slovenia,2021-05-21,Pfizer/BioNTech,639477
Slovenia,2021-05-28,Johnson&Johnson,20410
Slovenia,2021-05-28,Moderna,116025
Slovenia,2021-05-28,Oxford/AstraZeneca,213315
Slovenia,2021-05-28,Pfizer/BioNTech,696670
Slovenia,2021-06-04,Johnson&Johnson,31300
Slovenia,2021-06-04,Moderna,123455
Slovenia,2021-06-04,Oxford/AstraZeneca,240350
Slovenia,2021-06-04,Pfizer/BioNTech,778994
Slovenia,2021-06-11,Johnson&Johnson,36168
Slovenia,2021-06-11,Moderna,130760
Slovenia,2021-06-11,Oxford/AstraZeneca,263212
Slovenia,2021-06-11,Pfizer/BioNTech,853330
Slovenia,2021-06-18,Johnson&Johnson,41220
Slovenia,2021-06-18,Moderna,144904
Slovenia,2021-06-18,Oxford/AstraZeneca,276682
Slovenia,2021-06-18,Pfizer/BioNTech,885993
Slovenia,2021-06-25,Johnson&Johnson,44171
Slovenia,2021-06-25,Moderna,155012
Slovenia,2021-06-25,Oxford/AstraZeneca,285146
Slovenia,2021-06-25,Pfizer/BioNTech,924866
Slovenia,2021-07-02,Johnson&Johnson,47190
Slovenia,2021-07-02,Moderna,161560
Slovenia,2021-07-02,Oxford/AstraZeneca,295972
Slovenia,2021-07-02,Pfizer/BioNTech,966476
Slovenia,2021-07-09,Johnson&Johnson,51843
Slovenia,2021-07-09,Moderna,167950
Slovenia,2021-07-09,Oxford/AstraZeneca,303330
Slovenia,2021-07-09,Pfizer/BioNTech,997650
Slovenia,2021-07-16,Johnson&Johnson,58436
Slovenia,2021-07-16,Moderna,172078
Slovenia,2021-07-16,Oxford/AstraZeneca,308048
Slovenia,2021-07-16,Pfizer/BioNTech,1023687
Slovenia,2021-07-23,Johnson&Johnson,65377
Slovenia,2021-07-23,Moderna,173931
Slovenia,2021-07-23,Oxford/AstraZeneca,311105
Slovenia,2021-07-23,Pfizer/BioNTech,1047466
Slovenia,2021-07-30,Johnson&Johnson,71346
Slovenia,2021-07-30,Moderna,175466
Slovenia,2021-07-30,Oxford/AstraZeneca,313668
Slovenia,2021-07-30,Pfizer/BioNTech,1072147
Slovenia,2021-08-06,Johnson&Johnson,75466
Slovenia,2021-08-06,Moderna,177039
Slovenia,2021-08-06,Oxford/AstraZeneca,315180
Slovenia,2021-08-06,Pfizer/BioNTech,1096656
Slovenia,2021-08-13,Johnson&Johnson,78842
Slovenia,2021-08-13,Moderna,178172
Slovenia,2021-08-13,Oxford/AstraZeneca,316024
Slovenia,2021-08-13,Pfizer/BioNTech,1118770
South Korea,2021-02-26,Johnson&Johnson,0
South Korea,2021-02-26,Moderna,0
South Korea,2021-02-26,Oxford/AstraZeneca,20307
South Korea,2021-02-26,Pfizer/BioNTech,0
South Korea,2021-02-27,Johnson&Johnson,0
South Korea,2021-02-27,Moderna,0
South Korea,2021-02-27,Oxford/AstraZeneca,21413
South Korea,2021-02-27,Pfizer/BioNTech,318
South Korea,2021-02-28,Johnson&Johnson,0
South Korea,2021-02-28,Moderna,0
South Korea,2021-02-28,Oxford/AstraZeneca,21990
South Korea,2021-02-28,Pfizer/BioNTech,605
South Korea,2021-03-01,Johnson&Johnson,0
South Korea,2021-03-01,Moderna,0
South Korea,2021-03-01,Oxford/AstraZeneca,23172
South Korea,2021-03-01,Pfizer/BioNTech,898
South Korea,2021-03-02,Johnson&Johnson,0
South Korea,2021-03-02,Moderna,0
South Korea,2021-03-02,Oxford/AstraZeneca,88957
South Korea,2021-03-02,Pfizer/BioNTech,1527
South Korea,2021-03-03,Johnson&Johnson,0
South Korea,2021-03-03,Moderna,0
South Korea,2021-03-03,Oxford/AstraZeneca,157173
South Korea,2021-03-03,Pfizer/BioNTech,2747
South Korea,2021-03-04,Johnson&Johnson,0
South Korea,2021-03-04,Moderna,0
South Korea,2021-03-04,Oxford/AstraZeneca,226345
South Korea,2021-03-04,Pfizer/BioNTech,3914
South Korea,2021-03-05,Johnson&Johnson,0
South Korea,2021-03-05,Moderna,0
South Korea,2021-03-05,Oxford/AstraZeneca,295408
South Korea,2021-03-05,Pfizer/BioNTech,5309
South Korea,2021-03-06,Johnson&Johnson,0
South Korea,2021-03-06,Moderna,0
South Korea,2021-03-06,Oxford/AstraZeneca,313416
South Korea,2021-03-06,Pfizer/BioNTech,5309
South Korea,2021-03-07,Johnson&Johnson,0
South Korea,2021-03-07,Moderna,0
South Korea,2021-03-07,Oxford/AstraZeneca,315491
South Korea,2021-03-07,Pfizer/BioNTech,5309
South Korea,2021-03-08,Johnson&Johnson,0
South Korea,2021-03-08,Moderna,0
South Korea,2021-03-08,Oxford/AstraZeneca,381752
South Korea,2021-03-08,Pfizer/BioNTech,6475
South Korea,2021-03-09,Johnson&Johnson,0
South Korea,2021-03-09,Moderna,0
South Korea,2021-03-09,Oxford/AstraZeneca,442981
South Korea,2021-03-09,Pfizer/BioNTech,8620
South Korea,2021-03-10,Johnson&Johnson,0
South Korea,2021-03-10,Moderna,0
South Korea,2021-03-10,Oxford/AstraZeneca,492070
South Korea,2021-03-10,Pfizer/BioNTech,13546
South Korea,2021-03-11,Johnson&Johnson,0
South Korea,2021-03-11,Moderna,0
South Korea,2021-03-11,Oxford/AstraZeneca,529379
South Korea,2021-03-11,Pfizer/BioNTech,20680
South Korea,2021-03-12,Johnson&Johnson,0
South Korea,2021-03-12,Moderna,0
South Korea,2021-03-12,Oxford/AstraZeneca,561210
South Korea,2021-03-12,Pfizer/BioNTech,26939
South Korea,2021-03-13,Johnson&Johnson,0
South Korea,2021-03-13,Moderna,0
South Korea,2021-03-13,Oxford/AstraZeneca,564499
South Korea,2021-03-13,Pfizer/BioNTech,27485
South Korea,2021-03-14,Johnson&Johnson,0
South Korea,2021-03-14,Moderna,0
South Korea,2021-03-14,Oxford/AstraZeneca,565603
South Korea,2021-03-14,Pfizer/BioNTech,27551
South Korea,2021-03-15,Johnson&Johnson,0
South Korea,2021-03-15,Moderna,0
South Korea,2021-03-15,Oxford/AstraZeneca,577440
South Korea,2021-03-15,Pfizer/BioNTech,28166
South Korea,2021-03-16,Johnson&Johnson,0
South Korea,2021-03-16,Moderna,0
South Korea,2021-03-16,Oxford/AstraZeneca,589626
South Korea,2021-03-16,Pfizer/BioNTech,34808
South Korea,2021-03-17,Johnson&Johnson,0
South Korea,2021-03-17,Moderna,0
South Korea,2021-03-17,Oxford/AstraZeneca,599452
South Korea,2021-03-17,Pfizer/BioNTech,44766
South Korea,2021-03-18,Johnson&Johnson,0
South Korea,2021-03-18,Moderna,0
South Korea,2021-03-18,Oxford/AstraZeneca,609778
South Korea,2021-03-18,Pfizer/BioNTech,53721
South Korea,2021-03-19,Johnson&Johnson,0
South Korea,2021-03-19,Moderna,0
South Korea,2021-03-19,Oxford/AstraZeneca,620452
South Korea,2021-03-19,Pfizer/BioNTech,59850
South Korea,2021-03-20,Johnson&Johnson,0
South Korea,2021-03-20,Moderna,0
South Korea,2021-03-20,Oxford/AstraZeneca,620699
South Korea,2021-03-20,Pfizer/BioNTech,61151
South Korea,2021-03-21,Johnson&Johnson,0
South Korea,2021-03-21,Moderna,0
South Korea,2021-03-21,Oxford/AstraZeneca,620699
South Korea,2021-03-21,Pfizer/BioNTech,61431
South Korea,2021-03-22,Johnson&Johnson,0
South Korea,2021-03-22,Moderna,0
South Korea,2021-03-22,Oxford/AstraZeneca,624344
South Korea,2021-03-22,Pfizer/BioNTech,61746
South Korea,2021-03-23,Johnson&Johnson,0
South Korea,2021-03-23,Moderna,0
South Korea,2021-03-23,Oxford/AstraZeneca,646106
South Korea,2021-03-23,Pfizer/BioNTech,62362
South Korea,2021-03-24,Johnson&Johnson,0
South Korea,2021-03-24,Moderna,0
South Korea,2021-03-24,Oxford/AstraZeneca,676613
South Korea,2021-03-24,Pfizer/BioNTech,63555
South Korea,2021-03-25,Johnson&Johnson,0
South Korea,2021-03-25,Moderna,0
South Korea,2021-03-25,Oxford/AstraZeneca,711011
South Korea,2021-03-25,Pfizer/BioNTech,64702
South Korea,2021-03-26,Johnson&Johnson,0
South Korea,2021-03-26,Moderna,0
South Korea,2021-03-26,Oxford/AstraZeneca,735776
South Korea,2021-03-26,Pfizer/BioNTech,66103
South Korea,2021-03-27,Johnson&Johnson,0
South Korea,2021-03-27,Moderna,0
South Korea,2021-03-27,Oxford/AstraZeneca,737057
South Korea,2021-03-27,Pfizer/BioNTech,66103
South Korea,2021-03-28,Johnson&Johnson,0
South Korea,2021-03-28,Moderna,0
South Korea,2021-03-28,Oxford/AstraZeneca,737102
South Korea,2021-03-28,Pfizer/BioNTech,66103
South Korea,2021-03-29,Johnson&Johnson,0
South Korea,2021-03-29,Moderna,0
South Korea,2021-03-29,Oxford/AstraZeneca,765023
South Korea,2021-03-29,Pfizer/BioNTech,67022
South Korea,2021-03-30,Johnson&Johnson,0
South Korea,2021-03-30,Moderna,0
South Korea,2021-03-30,Oxford/AstraZeneca,794982
South Korea,2021-03-30,Pfizer/BioNTech,69065
South Korea,2021-03-31,Johnson&Johnson,0
South Korea,2021-03-31,Moderna,0
South Korea,2021-03-31,Oxford/AstraZeneca,819061
South Korea,2021-03-31,Pfizer/BioNTech,73877
South Korea,2021-04-01,Johnson&Johnson,0
South Korea,2021-04-01,Moderna,0
South Korea,2021-04-01,Oxford/AstraZeneca,837488
South Korea,2021-04-01,Pfizer/BioNTech,100269
South Korea,2021-04-02,Johnson&Johnson,0
South Korea,2021-04-02,Moderna,0
South Korea,2021-04-02,Oxford/AstraZeneca,856863
South Korea,2021-04-02,Pfizer/BioNTech,126981
South Korea,2021-04-03,Johnson&Johnson,0
South Korea,2021-04-03,Moderna,0
South Korea,2021-04-03,Oxford/AstraZeneca,859282
South Korea,2021-04-03,Pfizer/BioNTech,133693
South Korea,2021-04-04,Johnson&Johnson,0
South Korea,2021-04-04,Moderna,0
South Korea,2021-04-04,Oxford/AstraZeneca,859341
South Korea,2021-04-04,Pfizer/BioNTech,134330
South Korea,2021-04-05,Johnson&Johnson,0
South Korea,2021-04-05,Moderna,0
South Korea,2021-04-05,Oxford/AstraZeneca,873815
South Korea,2021-04-05,Pfizer/BioNTech,157073
South Korea,2021-04-06,Johnson&Johnson,0
South Korea,2021-04-06,Moderna,0
South Korea,2021-04-06,Oxford/AstraZeneca,890198
South Korea,2021-04-06,Pfizer/BioNTech,185298
South Korea,2021-04-07,Johnson&Johnson,0
South Korea,2021-04-07,Moderna,1
South Korea,2021-04-07,Oxford/AstraZeneca,906969
South Korea,2021-04-07,Pfizer/BioNTech,215426
South Korea,2021-04-08,Johnson&Johnson,0
South Korea,2021-04-08,Moderna,1
South Korea,2021-04-08,Oxford/AstraZeneca,914191
South Korea,2021-04-08,Pfizer/BioNTech,254868
South Korea,2021-04-09,Johnson&Johnson,0
South Korea,2021-04-09,Moderna,1
South Korea,2021-04-09,Oxford/AstraZeneca,918359
South Korea,2021-04-09,Pfizer/BioNTech,291633
South Korea,2021-04-10,Johnson&Johnson,0
South Korea,2021-04-10,Moderna,1
South Korea,2021-04-10,Oxford/AstraZeneca,918921
South Korea,2021-04-10,Pfizer/BioNTech,300958
South Korea,2021-04-11,Johnson&Johnson,0
South Korea,2021-04-11,Moderna,1
South Korea,2021-04-11,Oxford/AstraZeneca,918921
South Korea,2021-04-11,Pfizer/BioNTech,301263
South Korea,2021-04-12,Johnson&Johnson,0
South Korea,2021-04-12,Moderna,1
South Korea,2021-04-12,Oxford/AstraZeneca,926406
South Korea,2021-04-12,Pfizer/BioNTech,332118
South Korea,2021-04-13,Johnson&Johnson,0
South Korea,2021-04-13,Moderna,1
South Korea,2021-04-13,Oxford/AstraZeneca,939504
South Korea,2021-04-13,Pfizer/BioNTech,363419
South Korea,2021-04-14,Johnson&Johnson,0
South Korea,2021-04-14,Moderna,1
South Korea,2021-04-14,Oxford/AstraZeneca,954435
South Korea,2021-04-14,Pfizer/BioNTech,395057
South Korea,2021-04-15,Johnson&Johnson,0
South Korea,2021-04-15,Moderna,1
South Korea,2021-04-15,Oxford/AstraZeneca,974660
South Korea,2021-04-15,Pfizer/BioNTech,468620
South Korea,2021-04-16,Johnson&Johnson,0
South Korea,2021-04-16,Moderna,1
South Korea,2021-04-16,Oxford/AstraZeneca,1001776
South Korea,2021-04-16,Pfizer/BioNTech,545223
South Korea,2021-04-17,Johnson&Johnson,0
South Korea,2021-04-17,Moderna,1
South Korea,2021-04-17,Oxford/AstraZeneca,1003123
South Korea,2021-04-17,Pfizer/BioNTech,573286
South Korea,2021-04-18,Johnson&Johnson,0
South Korea,2021-04-18,Moderna,1
South Korea,2021-04-18,Oxford/AstraZeneca,1003125
South Korea,2021-04-18,Pfizer/BioNTech,578150
South Korea,2021-04-19,Johnson&Johnson,0
South Korea,2021-04-19,Moderna,1
South Korea,2021-04-19,Oxford/AstraZeneca,1047191
South Korea,2021-04-19,Pfizer/BioNTech,657053
South Korea,2021-04-20,Johnson&Johnson,0
South Korea,2021-04-20,Moderna,1
South Korea,2021-04-20,Oxford/AstraZeneca,1096353
South Korea,2021-04-20,Pfizer/BioNTech,739271
South Korea,2021-04-21,Johnson&Johnson,0
South Korea,2021-04-21,Moderna,1
South Korea,2021-04-21,Oxford/AstraZeneca,1144607
South Korea,2021-04-21,Pfizer/BioNTech,823696
South Korea,2021-04-22,Johnson&Johnson,0
South Korea,2021-04-22,Moderna,1
South Korea,2021-04-22,Oxford/AstraZeneca,1198276
South Korea,2021-04-22,Pfizer/BioNTech,920465
South Korea,2021-04-23,Johnson&Johnson,0
South Korea,2021-04-23,Moderna,1
South Korea,2021-04-23,Oxford/AstraZeneca,1281624
South Korea,2021-04-23,Pfizer/BioNTech,1016968
South Korea,2021-04-24,Johnson&Johnson,0
South Korea,2021-04-24,Moderna,1
South Korea,2021-04-24,Oxford/AstraZeneca,1315786
South Korea,2021-04-24,Pfizer/BioNTech,1053685
South Korea,2021-04-25,Johnson&Johnson,0
South Korea,2021-04-25,Moderna,1
South Korea,2021-04-25,Oxford/AstraZeneca,1316946
South Korea,2021-04-25,Pfizer/BioNTech,1059180
South Korea,2021-04-26,Johnson&Johnson,0
South Korea,2021-04-26,Moderna,1
South Korea,2021-04-26,Oxford/AstraZeneca,1374397
South Korea,2021-04-26,Pfizer/BioNTech,1166151
South Korea,2021-04-27,Johnson&Johnson,0
South Korea,2021-04-27,Moderna,1
South Korea,2021-04-27,Oxford/AstraZeneca,1447767
South Korea,2021-04-27,Pfizer/BioNTech,1291579
South Korea,2021-04-28,Johnson&Johnson,0
South Korea,2021-04-28,Moderna,1
South Korea,2021-04-28,Oxford/AstraZeneca,1548252
South Korea,2021-04-28,Pfizer/BioNTech,1443686
South Korea,2021-04-29,Johnson&Johnson,0
South Korea,2021-04-29,Moderna,1
South Korea,2021-04-29,Oxford/AstraZeneca,1669426
South Korea,2021-04-29,Pfizer/BioNTech,1614866
South Korea,2021-04-30,Johnson&Johnson,0
South Korea,2021-04-30,Moderna,1
South Korea,2021-04-30,Oxford/AstraZeneca,1811532
South Korea,2021-04-30,Pfizer/BioNTech,1779634
South Korea,2021-05-01,Johnson&Johnson,0
South Korea,2021-05-01,Moderna,1
South Korea,2021-05-01,Oxford/AstraZeneca,1835625
South Korea,2021-05-01,Pfizer/BioNTech,1803411
South Korea,2021-05-02,Johnson&Johnson,0
South Korea,2021-05-02,Moderna,1
South Korea,2021-05-02,Oxford/AstraZeneca,1835937
South Korea,2021-05-02,Pfizer/BioNTech,1804974
South Korea,2021-05-03,Johnson&Johnson,0
South Korea,2021-05-03,Moderna,1
South Korea,2021-05-03,Oxford/AstraZeneca,1886825
South Korea,2021-05-03,Pfizer/BioNTech,1870831
South Korea,2021-05-04,Johnson&Johnson,0
South Korea,2021-05-04,Moderna,1
South Korea,2021-05-04,Oxford/AstraZeneca,1931287
South Korea,2021-05-04,Pfizer/BioNTech,1932396
South Korea,2021-05-05,Johnson&Johnson,0
South Korea,2021-05-05,Moderna,1
South Korea,2021-05-05,Oxford/AstraZeneca,1931918
South Korea,2021-05-05,Pfizer/BioNTech,1962417
South Korea,2021-05-06,Johnson&Johnson,0
South Korea,2021-05-06,Moderna,1
South Korea,2021-05-06,Oxford/AstraZeneca,1978837
South Korea,2021-05-06,Pfizer/BioNTech,2046509
South Korea,2021-05-07,Johnson&Johnson,0
